subject,L23,L30,L31,L32,L36,L37,L38,L39,L40,L41,L44,L45,L47,L48,L49,L50,L51,L52,L55,L56,L57,L58,L59,L60,L61,L62,L75,L76,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L112,L113,L114,L115,L116,L117,L118,L119,L120,L121,L122,L123,L124,L125,L128,L129,L132,L133,L134,L135,L136,L137,L138,L139,L140,L141,L142,L143,L144,L145,L146,L147,L148,L149,L150,L151,L152,L153,L154,L155,L156,L157,L160,L161,L162,L163,L164,L165,L166,L167,L168,L169,L170,L171,L172,L173,L174,L175,L176,L177,L178,L179,L180,L181,L182,L183,L184,L185,L186,L187,L190,L191,L192,L193,L194,L195,L196,L197,L198,L199,L200,L201,L202,L203,L204,L205,L206,L207
sub-wrap0012_ses-220726,0.49170240497589107,0.45737183165550227,1.2757684020996092,1.442991517305374,3.3976193208694454,3.2215367028713224,60.92015607595443,58.40848703432083,12.137518825531005,12.57938652729988,193.98435082793233,196.31550750017163,4.497305104970931,4.1207762362957,0.6544957687854767,0.9656858043670653,27.103433917522427,33.88981305646896,1.294594845533371,1.4352394523620604,4.8505777788162225,4.717685236930847,7.673436856031417,8.027816967725753,4.945817433834075,5.627999148845672,0.37320655512809753,0.4850577778816223,5.320131426811217,6.74208162498474,5.149585998058319,5.1440488088130945,2.747553303480148,2.21044594669342,9.104246556997298,9.187304395675659,3.7021647293567654,2.95796649479866,4.89155297923088,5.510610736846924,6.726577495098113,5.17062731719017,2.2137682602405544,2.4972723495960234,1.785189812660217,1.2702312128543853,4.283569600105285,4.2592059674263,8.902692868471146,10.065502609968185,2.1362476108074184,1.8759997162818907,8.615866465568542,8.408775587797164,13.100989754199981,12.340179951906203,9.670147297859192,10.551667825698852,2.7785615632534024,2.394280629634857,6.644627094268798,5.482924790620803,2.168363308429718,1.8693550891876218,23.643798077106474,21.064575326681137,5.9834866983890524,6.725470057249068,4.736511680364608,5.3666438164710994,0.9723304314613341,0.8505122680664061,3.7841151301860805,2.90259460234642,7.546081503391266,7.026693152189254,14.601568039655684,17.066724691629407,2.0974872860908507,1.7231732931137083,5.161767814397812,3.8118010764122006,5.599205764770507,2.8427929584980007,2.3632723698616025,1.3676857435703276,6.505089925289154,5.456346282243728,13.065551743030547,13.608196289062498,3.5526606197357173,4.50837948346138,3.09639622592926,2.9978342573642727,3.4806771595478057,2.90259460234642,12.753254269599914,14.959270464897154,3.4806771595478057,3.65011515045166,2.0498674585819243,1.9524129278659819,13.621485543251037,16.009121545791626,2.9225284836292262,2.753090492725372,1.6135369460582731,1.9778839983940122,16.999170982837676,16.851881748914717,5.761999128580093,7.341205501317977,10.931519007921217,10.438709165096283,4.6700654094219205,3.838379584789276,12.519584883451461,9.805254715442656,8.850643289566039,10.010130717515944,8.98685814499855,8.554957383871077,2.9934045059680936,3.7918671951293943,1.9479831764698028,1.9922806904315946
sub-wrap0014_ses-230607,0.3384674516916275,0.315314954996109,1.0727323468923569,1.1278573390245439,2.505982142329216,2.6691521190404894,49.06234549748898,50.40408780598641,10.157331050276756,10.171663548231125,171.75955298531056,175.91266989254953,4.126656911015511,3.950256936192513,0.2160899691581726,0.16537497639656068,9.585133631944657,12.06686077773571,1.0694248473644257,1.2557473207712173,3.6382494807243346,3.6988869720697406,6.343784094572068,6.7605290350914,3.908361942172051,4.265571891188622,0.2921624583005905,0.43658993768692017,3.5291019963026047,3.847724450826645,3.7529094643592837,3.5048469997644425,2.069392204642296,2.1950771867036822,9.675538619041443,9.879501089930535,3.3637270199060443,3.7705494618415836,4.121144411802292,3.9844344313144684,4.056096921086311,3.6139944841861724,1.9370922235250474,1.80809974193573,1.4111997985839844,1.6449297652244568,2.8124770985841754,3.1774045464992526,7.9368963671922685,8.534451281905174,1.4960922864675523,2.0991597003936766,6.7649390344619755,5.835531667113305,14.263040464282037,11.502380858302116,8.671161262392998,8.614933770418167,2.305327170968056,1.9238622254133224,5.176236761212349,4.820129312038421,1.732027252793312,2.0815197029113772,18.986149790167808,21.332269455313682,5.0615767775774,5.164109262943268,3.9877419308424,5.287589245319366,1.160932334303856,0.9106648700237274,3.2159920409917833,2.1454646937847137,6.5003390722274785,6.183921617388726,13.532083068609237,15.882612733125686,2.267842176318169,2.443139651298523,3.354907021164894,2.0572647063732146,3.339472023367882,2.8918570872545244,1.58098477435112,1.719899754524231,5.865299162864686,4.963454291582107,10.157331050276756,9.440706152558327,2.685689616680145,2.956904577970505,2.3317871671915054,2.250202178835869,3.3824695172309878,2.9789545748233794,11.225653397798538,9.921396083950997,2.8433470941782,2.4993671432733535,2.106877199292183,2.4001421574354174,13.244330609679222,14.006158000946046,2.4784196462631227,2.3064296708106995,1.3439473081827165,1.6416222656965256,13.529878068923951,12.619213198900223,3.9215919402837756,4.287621888041496,7.440771438002587,9.49472864484787,5.082524274587631,4.275494389772415,11.097763416051865,11.047048423290253,6.80462902879715,6.972209004878998,8.283081317782402,8.377896304249763,2.494957143902779,2.6471021221876145,1.5104247844219207,1.7254122537374497
sub-wrap0015_ses-081228,0.45444670629501344,0.41574382746219635,1.027499009013176,1.0999108468294143,2.976376230239868,3.118702945947647,48.478476938009265,47.24622721517086,10.949169269800187,10.718200476765633,214.03815626513958,209.78957895326616,3.6493069299459457,3.648058449983597,0.31087151062488555,0.40950142765045167,6.955281870245933,7.409728576540947,1.3858127582073212,1.4981759548187257,4.107499076128006,3.9888934797048567,6.459635325193405,7.097608585953712,4.554454902648926,4.716757297754287,0.3920227081775665,0.5306039839982987,5.463348315238953,4.981435049772262,3.885269642829895,3.866542443394661,2.5856020020246504,2.234779132604599,12.786931774377823,15.473660653352738,4.062553797483444,4.710514897942543,4.066299237370491,3.347174779057503,4.790417615532875,5.849128623604774,2.046258658289909,1.853992744088173,1.6817025092840194,1.4931820349693299,3.6555493297576906,3.850312203884125,8.92288629090786,9.024013167858124,1.9763437803983688,2.474487285375595,7.162529543995857,7.352298498272896,11.534706372141837,11.19262286245823,8.416003426194191,8.664450938701629,2.335906009554863,3.1112120661735534,6.0014431790113445,4.531982263326645,1.6904418690204621,1.7553628270626067,18.887004870414735,21.83092062163353,5.679335348725319,6.342278208732605,4.433352346301079,4.212371392965316,1.4981759548187257,0.5006404649019242,2.136149215579033,2.278475931286812,5.388439517498016,5.174949443936348,17.08170284485817,15.393757935762405,3.1936117436885834,2.902715912461281,3.3122173401117325,3.9564330006837847,3.483259094953537,2.8864856729507444,1.9775922603607177,1.8764653834104539,3.8915120426416396,4.306007390141487,11.250052940726281,12.447345224618912,2.9963519096374513,2.752898316979408,2.3496392891407014,1.9026834626197815,2.333409049630165,1.5368788336515427,9.810555544137955,10.936684470176697,3.1549088648557664,3.1998541435003283,2.1611188148260116,2.3583786488771437,11.965431959152221,12.523502502322197,1.8477503442764283,1.7803324263095857,1.3208918001651764,1.609290671467781,13.10654264473915,11.55593053150177,3.248544862031937,4.569436662197113,8.183786153197289,9.959124659657478,4.357195068597793,3.1848723839521407,10.02779105758667,9.919173300862312,7.283632100343704,6.19620605313778,8.356076388001442,7.804248244643212,3.2335631024837492,3.8615485235452653,1.6392541905641556,1.1898014041185379
sub-wrap0015_ses-100927,0.404,0.484,1.07,0.875,3.174,3.204,48.183,48.701,10.633000000000001,11.202,220.668,223.98600000000002,3.844,3.614,0.219,0.232,6.543,6.228,1.347,1.407,3.848,4.203,6.949,7.1240000000000006,4.66,4.804,0.446,0.486,4.574,5.164,3.616,3.843,2.436,1.7850000000000001,14.163,12.482000000000001,4.532,4.582,3.266,4.0280000000000005,5.567,5.671,1.73,2.0020000000000002,1.454,1.476,4.077,3.319,8.727,9.517,2.486,2.104,6.649,7.151,13.102,9.813,9.088000000000001,7.74,2.572,2.6590000000000003,4.569,5.322,2.058,1.574,21.729,19.712,6.7090000000000005,6.091,4.449,4.63,0.65,1.492,2.259,2.208,5.149,5.516,15.086,17.423000000000002,2.569,2.269,4.032,3.682,3.087,3.09,1.825,1.686,4.469,4.984,12.487,11.13,2.6590000000000003,3.447,2.115,1.811,2.064,2.055,11.221,11.331,2.648,3.423,2.011,1.953,12.864,12.992,2.0300000000000002,2.134,1.033,1.084,12.386000000000001,14.766,4.908,3.658,7.0440000000000005,8.84,4.224,4.46,11.553,10.627,7.282,7.437,7.189,6.925,3.237,3.456,1.103,1.6340000000000001
sub-wrap0015_ses-121023,0.437,0.521,1.091,0.967,3.215,3.19,48.35,48.959,10.121,10.461,219.284,222.142,3.758,3.5180000000000002,0.217,0.224,6.909,6.742,1.41,1.444,3.855,4.32,6.9990000000000006,7.127,4.63,4.817,0.47000000000000003,0.455,4.7330000000000005,5.222,3.701,3.853,2.596,1.7590000000000001,13.627,12.248000000000001,4.378,4.591,3.168,4.048,5.338,5.825,1.928,2.112,1.568,1.554,4.128,3.331,8.935,9.786,2.5,2.162,7.446,7.363,13.304,9.909,8.797,7.58,2.593,2.644,4.7010000000000005,5.489,2.031,1.56,21.708000000000002,19.917,6.265000000000001,6.378,4.832,4.621,0.627,1.681,2.128,2.315,5.325,5.5600000000000005,15.561,17.742,2.523,2.087,3.972,3.572,3.101,3.22,1.845,1.733,4.781,4.952,12.478,11.459,2.64,3.5620000000000003,2.019,1.859,1.986,1.982,11.297,11.368,2.703,3.426,1.922,1.994,13.156,13.152000000000001,2.0340000000000003,2.106,1.115,1.291,12.389000000000001,14.97,5.057,3.758,7.061,9.376,4.256,4.667,11.455,10.763,7.433,7.073,7.458,7.404,3.253,3.313,1.184,1.6500000000000001
sub-wrap0016_ses-200902,0.498,0.38,1.041,1.039,3.4050000000000002,4.0680000000000005,64.881,64.24,13.986,14.835,205.565,210.19400000000002,4.125,3.94,0.425,0.6900000000000001,14.581,17.12,1.43,1.617,4.4750000000000005,4.729,7.814,8.573,5.432,5.527,0.301,0.49,4.182,4.085,3.919,3.594,1.926,2.134,11.444,11.502,2.798,3.2840000000000003,4.0760000000000005,4.526,4.297,5.711,2.0380000000000003,2.202,1.211,1.336,3.06,3.515,8.025,7.564,1.874,1.929,10.049,6.219,14.029,12.439,9.744,10.321,3.0380000000000003,2.102,4.7330000000000005,4.389,1.699,1.486,19.603,18.187,6.0280000000000005,7.32,4.352,4.674,0.848,1.121,3.0300000000000002,2.246,6.269,7.191,14.566,18.422,2.533,1.8840000000000001,4.155,3.309,3.1,3.72,1.6600000000000001,1.549,4.711,4.329,11.706,10.96,3.086,2.761,2.141,2.34,2.962,1.683,11.97,11.721,2.191,2.77,1.887,1.97,14.698,13.784,1.872,1.849,0.746,1.135,14.188,15.309000000000001,4.016,5.596,7.793,8.762,5.914,3.297,10.243,11.114,7.839,7.743,8.009,8.122,2.54,3.956,1.97,1.7
sub-wrap0016_ses-201015,0.41100000000000003,0.47700000000000004,1.151,1.069,3.644,3.4170000000000003,65.34100000000001,62.941,13.734,14.741,206.889,206.308,4.123,3.995,0.597,0.399,16.474,14.1,1.566,1.4000000000000001,4.283,4.424,8.009,8.32,5.162,5.558,0.304,0.376,4.1290000000000004,4.357,3.826,3.757,2.319,1.79,11.926,10.924,3.355,2.793,4.517,4.763,6.103,4.595,2.108,1.998,1.2790000000000001,1.423,4.735,4.757,7.5920000000000005,7.383,2.2600000000000002,2.158,8.881,6.42,13.732000000000001,13.186,9.746,10.095,2.334,2.5340000000000003,4.491,4.457,1.589,1.5170000000000001,18.665,19.175,5.963,7.192,4.527,4.676,1.182,0.848,2.841,2.799,7.95,6.399,15.214,16.79,2.9290000000000003,2.457,4.63,4.0600000000000005,4.192,2.98,1.671,1.583,4.357,5.001,10.917,11.966000000000001,2.692,3.636,2.443,1.991,2.733,2.584,11.923,12.402000000000001,2.857,2.433,2.364,1.97,14.088000000000001,14.773,1.854,2.1550000000000002,1.046,0.965,14.736,15.285,5.876,4.406,7.998,8.531,4.841,5.721,10.794,10.392,8.238,7.545,7.961,8.126,3.967,3.068,1.903,2.318
sub-wrap0016_ses-230315,0.4895099301338196,0.386977444767952,1.01760735476017,0.9823273597955704,3.396802015185356,3.919386940598488,63.10268099355698,62.261473613619806,14.387622946500779,15.312620314478874,193.8823148277998,197.07405187225342,4.056096921086311,3.7165269695520404,0.4630499339103699,0.8908198728561402,15.677547762393951,19.140499768137932,1.3362298092842102,1.5368847806453705,4.364796877026558,4.477251860976219,7.48597393155098,8.305131314635277,5.176236761212349,5.413274227380753,0.2160899691581726,0.43879493737220765,4.249034393548966,4.01750942659378,3.9932544300556185,3.5709969903230667,1.8830697312355043,2.2215371829271318,11.880538304328919,10.956643436193467,2.606309628009796,3.4133395128250124,4.062711920142174,4.4805593605041505,4.286519388198853,5.749536679387092,1.9690647189617159,1.9249647252559663,1.3285123103857042,1.2777973176240922,4.430946867585182,4.709879327774048,8.018481355547905,7.1419939806461334,1.9966272150278093,1.8621222342252732,9.387786160111428,4.817924312353134,13.826450526595115,11.123120912432672,9.63033612549305,10.589510988593101,3.0395920661687854,2.166412190794945,4.60734684240818,4.254546892762185,1.6372122663259507,1.3362298092842102,19.695057188987732,17.52974749803543,5.263334248781204,6.98764400267601,4.489379359245301,4.429844367742539,1.0142998552322389,1.2976423147916794,3.182917045712471,2.1653096909523013,6.489314073801041,7.3239064546823505,14.749242894887924,18.221014899373056,2.717662112116814,1.8687372332811356,4.30636438536644,3.4287745106220244,2.998799571990967,3.7881894593238834,1.7684097476005556,1.5126297841072083,4.75177432179451,3.831186953186989,11.793440816760064,11.316058384895324,3.1520470501184463,2.6978171149492263,2.106877199292183,2.1851546881198884,2.9624170771837237,1.5038097853660584,12.377765733361244,12.49132321715355,2.115697198033333,2.779402103304863,2.0539572068452836,2.0462397079467776,14.85398037993908,14.217837970733642,1.7893572446107866,1.7375397520065308,1.0330423525571824,1.0793473459482192,13.667690549254418,14.7889328892231,4.258956892132759,5.518011712431908,8.068093848466873,9.389991159796715,5.702129186153412,3.4916170016527177,10.095591059088708,10.816625956177711,7.8608238780498505,7.592916416287422,7.655758907318115,8.654623764753342,2.776094603776932,3.920489440441132,2.0616747057437896,1.752974749803543
sub-wrap0018_ses-220213,0.4917149298191071,0.43658993768692017,1.1642398338317872,1.24472232234478,3.171892047286034,3.4177495121955874,53.23861490142345,53.544007357835774,13.158335621953011,12.721745684266091,224.4833004602194,231.8369744106531,3.8411094517707824,3.84331445145607,0.6185024117231369,0.512662426829338,27.19756861817837,17.084337561607363,1.4211222971677782,1.5016047856807708,4.8509993076324465,4.920456797719002,7.240116466641426,7.835466381669045,5.383506731629372,5.631569196224213,0.19073247277736666,0.5975549147129059,5.473911718726158,6.827781525492669,5.914911655783653,4.461816863179207,2.8190920976400378,2.307532170653343,10.053696065068245,10.770320962786675,4.63380683863163,5.30633174264431,4.792566815972329,5.756151678442955,6.229124110937119,5.386814231157303,3.2060695424079895,3.439799509048462,1.232594824075699,1.867634733438492,4.007586928009987,5.099061772227287,8.93686372447014,9.608286128640176,2.208307184815407,2.7143546125888824,11.342518381118774,6.142026623368263,13.440575581669808,13.899215516209603,12.24656825208664,11.38551587498188,3.02636206805706,3.125587053894997,5.690001687884331,7.004181500315666,2.2943021725416184,1.5280647819042206,24.078596563339236,22.58250427687168,7.266576462864876,6.380166589379311,5.0020417860746385,5.222541754603386,1.3483573075532913,0.8797948744297028,4.761696820378304,2.383604659795761,7.516843927145005,7.318393955469132,15.638960267901421,18.50876735830307,3.2953720296621323,2.7694796047210692,4.111221913218499,4.811309313297272,3.444209508419037,3.2942695298194886,2.1730271898508073,1.6162647693157197,6.092414130449296,6.882906517624855,13.940008010387421,14.108690486311913,3.6007644860744477,3.7903944590091707,2.640487123131752,3.149842050433159,3.3163195266723635,2.3659646623134614,13.59492555963993,14.975255362629891,3.469567004799843,4.532376853108406,2.7639671055078505,2.0219847114086154,17.12513005578518,16.21446518576145,2.518109640598297,2.6393846232891085,1.8025872427225114,2.0749047038555144,15.566195278286935,13.545313066720963,7.343751451849938,6.503646571755409,9.536623638868333,13.540903067350389,6.180614117860794,5.209311756491661,14.86280037868023,15.227727826595308,8.88725123155117,6.762734034776688,9.036088710308075,11.418590870261193,2.9535970784425736,3.078179560661316,1.9370922235250474,1.6305972672700884
sub-wrap0027_ses-150922,0.483,0.525,1.154,1.05,3.224,3.237,51.33,49.825,12.825000000000001,13.168000000000001,233.567,233.156,3.787,3.331,0.179,0.261,5.471,8.957,1.499,1.408,4.2170000000000005,4.482,7.162,7.598,5.349,5.289,0.47200000000000003,0.444,3.702,4.799,4.271,4.599,2.705,2.222,11.687,9.002,2.197,2.193,4.225,3.673,5.361,4.413,1.8940000000000001,1.82,1.928,2.202,3.72,3.234,10.358,8.603,2.075,1.992,7.277,5.716,12.609,11.517,9.753,9.419,2.199,2.244,5.404,4.655,2.041,1.857,18.954,20.041,5.493,8.775,4.6770000000000005,4.564,1.0230000000000001,1.36,2.839,2.536,7.812,6.288,13.255,15.012,1.944,2.819,2.8120000000000003,4.151,3.721,3.055,1.34,2.075,5.526,4.614,10.746,11.672,2.57,2.984,2.407,2.187,1.919,2.6590000000000003,11.413,12.283,2.174,3.544,1.732,1.861,12.869,12.489,1.962,2.559,0.982,1.037,18.916,17.216,5.289,6.713,8.292,8.861,2.887,2.765,11.134,11.901,7.505,7.753,8.83,8.223,3.476,3.59,1.671,1.815
sub-wrap0027_ses-160502,0.461,0.547,1.206,1.062,3.107,3.1950000000000003,48.733000000000004,44.769,13.118,12.865,227.86,230.838,3.86,3.394,0.18,0.295,6.117,9.941,1.491,1.419,4.242,4.394,7.096,7.407,5.235,5.282,0.45,0.456,3.662,4.785,4.233,4.542,2.652,2.259,12.108,8.987,2.446,2.388,4.197,3.644,5.029,3.966,1.903,1.737,1.926,2.129,3.686,3.2,10.058,8.442,2.168,1.923,7.095,5.583,12.488,11.133000000000001,9.846,9.034,2.25,2.0380000000000003,5.163,4.591,1.996,1.809,18.866,19.678,5.579,8.677,4.706,4.559,0.908,1.32,2.821,2.565,7.708,6.282,12.961,14.994,2.063,2.728,2.807,4.284,3.6790000000000003,2.985,1.355,2.088,5.413,4.537,10.583,11.379,2.567,2.879,2.418,2.098,1.966,2.682,11.392,11.492,2.064,3.2600000000000002,1.705,1.7690000000000001,12.761000000000001,12.038,1.967,2.459,1.022,1.045,18.455000000000002,16.692,5.296,6.865,8.128,8.368,2.747,2.468,11.117,12.115,7.462,7.667,8.447000000000001,7.884,3.525,3.573,1.677,1.708
sub-wrap0027_ses-240109,0.41000000000000003,0.466,1.045,0.907,3.0460000000000003,3.154,52.531,51.27,13.978,13.912,228.715,231.758,3.748,3.186,0.23800000000000002,0.41300000000000003,9.301,14.869,1.51,1.361,4.2780000000000005,4.439,7.01,7.3180000000000005,4.928,5.05,0.458,0.538,4.223,5.398,4.761,4.84,2.466,2.551,12.181000000000001,9.378,2.489,2.025,4.3260000000000005,3.926,5.347,4.1930000000000005,1.875,1.6500000000000001,1.8780000000000001,2.311,3.79,3.279,9.488,8.519,1.726,2.178,7.738,6.257000000000001,12.878,10.677,10.049,9.071,2.537,1.743,5.896,4.898,1.572,1.973,18.568,19.634,5.627,8.643,4.89,4.556,0.762,1.125,2.956,2.461,7.7170000000000005,6.28,13.291,15.094000000000001,2.369,2.747,3.737,3.736,3.674,2.932,1.444,2.1270000000000002,5.641,4.38,11.507,11.728,2.434,2.727,2.625,2.1630000000000003,2.323,2.743,10.654,10.495000000000001,2.207,3.232,1.852,1.978,11.31,10.61,1.969,2.564,1.5130000000000001,1.391,17.694,15.827,5.291,6.899,8.67,8.404,3.04,2.986,11.361,11.501,7.835,8.082,8.245000000000001,7.67,3.259,3.103,1.695,1.744
sub-wrap0029_ses-160814,0.374,0.318,1.018,0.907,2.487,2.478,51.394,49.622,13.436,13.8,188.691,191.604,3.876,3.658,0.31,0.212,12.401,11.762,1.157,1.223,3.2880000000000003,3.5220000000000002,6.197,6.537,4.729,4.955,0.418,0.51,4.246,4.09,3.293,3.648,2.183,1.661,10.365,7.789000000000001,4.22,3.911,3.082,4.04,3.141,4.325,1.6280000000000001,2.154,1.408,1.338,2.5540000000000003,2.521,7.251,8.952,2.156,1.725,7.8100000000000005,7.018,10.992,7.176,8.973,7.202,2.463,1.962,3.852,3.019,1.7590000000000001,1.302,17.201,15.915000000000001,3.87,4.753,3.657,4.239,1.12,1.2750000000000001,3.517,2.605,5.538,5.621,12.787,12.652000000000001,1.86,2.0220000000000002,2.493,4.548,2.969,2.312,1.538,1.202,4.487,4.215,10.105,9.881,2.718,3.085,1.992,1.924,1.939,2.763,10.182,11.058,2.162,2.611,1.483,1.524,11.89,12.838000000000001,1.5130000000000001,2.314,0.764,0.9410000000000001,14.269,13.983,4.775,6.447,8.232,9.833,4.915,3.746,12.331,12.306000000000001,6.62,7.259,7.223,5.683,2.5060000000000002,3.353,1.713,1.3980000000000001
sub-wrap0032_ses-200408,0.468,0.376,0.899,0.901,2.878,3.168,56.001,53.446,13.935,13.264000000000001,202.903,207.966,4.259,4.026,0.219,0.446,16.8,13.207,1.252,1.381,4.2780000000000005,4.571,6.752,7.2780000000000005,4.646,4.862,0.367,0.454,4.088,4.673,3.9050000000000002,4.117,1.399,2.091,11.059000000000001,10.447000000000001,3.98,4.011,3.189,4.632,4.847,4.857,1.46,1.612,1.139,1.101,2.844,3.235,8.881,8.012,1.348,1.738,7.882000000000001,6.197,13.509,11.343,8.997,8.796,2.664,2.001,5.65,6.317,1.4040000000000001,1.578,21.798000000000002,21.52,6.744,6.498,4.351,3.745,0.995,0.8300000000000001,2.595,1.417,7.2700000000000005,7.041,10.953,14.716000000000001,2.278,3.082,3.99,3.64,2.714,3.3770000000000002,1.098,1.623,3.822,4.046,11.628,11.287,3.184,3.063,2.638,2.2720000000000002,2.7760000000000002,1.574,12.902000000000001,11.475,2.326,2.674,2.123,1.97,12.88,10.200000000000001,1.721,1.264,0.9500000000000001,1.076,10.885,11.615,4.295,3.6750000000000003,7.8580000000000005,12.889000000000001,4.345,4.883,14.215,11.436,5.8790000000000004,6.5600000000000005,6.527,6.195,2.223,2.165,1.35,1.2630000000000001
sub-wrap0033_ses-100913,0.495,0.47700000000000004,1.174,1.038,3.077,2.735,54.162,55.733000000000004,12.929,13.49,207.681,220.832,4.285,4.048,0.324,0.378,10.227,12.139000000000001,1.459,1.444,4.175,4.149,7.626,7.683,5.072,5.24,0.23500000000000001,0.396,5.934,3.644,3.7760000000000002,3.98,2.158,1.3780000000000001,11.422,8.416,4.488,4.656,3.176,4.197,6.562,6.0120000000000005,2.202,2.21,1.68,1.574,3.075,3.072,7.656000000000001,9.426,1.92,2.088,9.296,7.581,12.421,9.845,9.174,8.138,2.315,2.398,6.697,4.167,1.5210000000000001,1.434,18.691,20.491,4.1450000000000005,6.176,4.659,4.235,1.549,0.64,3.446,2.8930000000000002,5.388,5.549,14.177,13.864,2.482,2.343,2.77,3.7560000000000002,2.723,2.144,1.629,1.708,5.775,5.037,10.165000000000001,12.098,2.884,4.199,2.713,1.967,1.957,2.407,9.848,10.258000000000001,2.714,3.596,1.4040000000000001,1.518,14.324,13.279,1.363,2.549,1.169,1.336,15.267,13.437000000000001,4.481,5.9670000000000005,9.194,9.876,4.44,2.305,9.969,10.816,8.088000000000001,7.151,9.323,8.089,3.129,2.38,1.794,2.007
sub-wrap0034_ses-190621,0.272,0.20400000000000001,1.037,1.064,2.96,3.003,50.437,50.659,11.084,11.376,217.969,216.782,3.902,4.191,0.47700000000000004,0.435,19.361,15.691,1.283,1.2790000000000001,3.874,3.88,6.803,7.298,4.974,5.034,0.421,0.458,6.43,6.384,4.1610000000000005,3.732,1.308,1.314,10.503,9.042,4.655,5.0520000000000005,3.561,4.306,4.062,5.14,1.657,1.881,1.472,2.074,3.148,3.039,8.867,9.655,1.237,1.591,9.721,7.521,10.198,9.964,10.563,9.58,2.872,1.672,5.375,6.659,1.561,1.489,20.241,21.187,6.902,5.884,4.173,3.7800000000000002,1.063,0.686,3.13,2.33,3.944,3.84,11.425,15.007,2.911,3.12,3.8930000000000002,3.597,2.668,3.306,1.556,1.186,5.656,5.4750000000000005,10.101,11.867,2.751,2.579,2.426,2.4090000000000003,3.6510000000000002,1.607,10.054,9.581,2.603,2.2760000000000002,2.097,1.731,13.868,12.496,1.934,1.336,1.577,2.067,10.678,11.781,4.555,3.181,6.031,11.658,3.291,3.024,11.863,12.857000000000001,6.469,7.066,7.743,7.8660000000000005,2.566,2.221,1.843,2.153
sub-wrap0034_ses-221103,0.26018996286392215,0.1543499779701233,0.9272023676633835,1.0958848435878754,2.7518396072387694,2.7088421133756637,50.68522526586056,49.907962876796724,11.095558416366577,11.38551587498188,191.60785765242576,190.56599530112743,3.847724450826645,3.7198344690799714,0.49391992950439456,0.6074774132966996,21.132716983795166,17.21112504351139,1.0826548454761507,1.2149548265933992,3.7462944653034214,3.464054505586624,6.650279050827026,7.208143971204758,4.800284314870835,4.86092180621624,0.31310995531082153,0.407924941778183,6.180614117860794,5.972241647601128,4.242419394493103,3.7914969588518144,1.3715098042488099,1.5512172785997391,10.851905951142312,8.719671255469322,4.211549398899079,4.5114293560981755,3.8212644546031953,4.290929387569427,4.393461872935295,5.762766677498818,1.8599172345399857,1.9437072225809098,1.5357822808027268,1.875352232336998,4.361489377498627,5.127726768136025,8.598396272778512,8.810076242566108,1.3075648133754731,1.740847251534462,9.63033612549305,7.349263951063157,10.39436851644516,9.710818614006042,10.395471016287804,10.63581598198414,2.969032076239586,1.6372122663259507,5.065986776947975,6.834396524548531,1.47183728992939,1.404584799528122,22.388464304566384,22.032356855392457,6.104541628718376,5.071499276161194,4.219266897797585,3.523589497089386,1.148804836034775,1.0330423525571824,3.5147694983482363,2.497162143588066,4.977786789536476,4.476149361133576,11.54758335185051,14.2520154658556,3.9271044394969943,2.7639671055078505,3.9271044394969943,3.085897059559822,2.977852074980736,3.351599521636963,1.69013225877285,1.3472548077106477,5.98767664539814,5.423196725964546,9.946753580331803,12.104345772385598,2.8235020970106124,2.5732346327304843,2.333992166876793,2.232562181353569,3.7881894593238834,1.6879272590875627,11.817695813298226,10.89269844532013,2.745224608182907,2.26232967710495,2.337299666404724,2.018677211880684,15.049122852087022,13.928983011960984,2.0925447013378142,1.4696322902441026,1.5699597759246826,2.0958522008657456,11.306135886311532,12.062450778365136,5.601801700472832,3.738576966404915,7.15853147828579,12.560780707240106,3.478387003540993,3.8201619547605516,11.862898306846619,12.953270651221276,6.884009017467499,8.345923808813096,7.7329338963031775,8.802358743667602,2.981159574508667,2.7529421070814135,2.0517522071599963,2.2843796739578246
sub-wrap0035_ses-210615,0.279,0.221,0.776,0.842,2.9370000000000003,2.851,42.452,40.528,8.459,8.865,161.871,160.59,3.185,2.956,0.335,0.628,13.064,16.292,0.885,1.0070000000000001,3.435,3.45,6.128,6.689,3.849,4.16,0.196,0.444,3.688,4.283,4.287,4.001,1.8860000000000001,2.488,8.512,9.962,2.972,3.4330000000000003,4.197,4.096,3.673,4.735,2.475,2.233,1.637,0.887,2.56,2.912,7.351,7.438,1.72,1.931,7.772,6.605,10.561,10.177,7.642,8.224,2.58,1.677,5.164,4.989,1.3,1.536,17.21,20.454,3.797,5.057,4.287,3.9650000000000003,0.609,0.5700000000000001,2.402,2.0020000000000002,7.322,5.732,12.712,13.388,2.132,2.064,4.724,4.279,3.126,2.174,1.811,1.186,4.385,4.8420000000000005,10.471,11.165000000000001,2.489,2.991,2.186,2.118,2.362,1.973,10.781,10.094,2.661,3.62,1.95,1.766,12.790000000000001,14.15,1.399,1.5250000000000001,1.645,1.805,13.316,13.213000000000001,3.785,4.456,8.843,8.959,5.273,3.174,8.32,7.9030000000000005,5.917,8.146,7.293,8.266,3.149,2.15,1.472,1.343
